age,bio,job,school,anthem_title,anthem_artist,gender,descriptor_text,interest_text,total_photos,desition,longitud,latitud,hash_key,descriptor,interest,city_hashed
32.0,with fitting in with someone and starting out as housewives; making plans; it's going great for me; i was in barcelona for many years and now i'm quite alone in gijón. i don't smoke; i hardly drink; i don't eat meat; i have a dog; which i adore; and i prefer a picnic on the beach to eating in a restaurant. i like fitness and nutrition; and although i'd like to say that i do a thousand cool sports; i'm too clumsy. what i do do well is fooling around; baking; talking a lot; being somewhat neurotic and very affectionate :hatching_chick:,['NotSpecified'],,,,Woman,|Non-smoker|Gemini|B time texter|Sober|Occasionally|Flexitarian|Dog|Off the grid, nature camping sports,10,2,-5.669032304,43.53326807,1.1933330120823188e+18,"['Non-smoker', 'Gemini', 'B time texter', 'Sober', 'Occasionally', 'Flexitarian', 'Dog', 'Off the grid']","['Nature', 'Camping', 'Sports']",d050c79dd8bee6796462392135aff3a72587a750c54f7e49719014adef009cab
19.0,:rocket::sparkling_heart:,['Trabajando'],,Yo Voy (feat. Daddy Yankee),Zion & Lennox,Woman,|Scorpio|Better in person|Dog|Gym rat, nature walking tattoos sports outdoors,8,2,-5.669032304,43.53326807,-1.6754482649292672e+18,"['Scorpio', 'Better in person', 'Dog', 'Gym rat']","['Nature', 'Walking', 'Tattoos', 'Sports', 'Outdoors']",d050c79dd8bee6796462392135aff3a72587a750c54f7e49719014adef009cab
20.0,enough baby :tulip:,['NotSpecified'],Universidad de Oviedo,BIZCOCHITO,ROSALÍA,Woman,,nan,8,2,-5.669032304,43.53326807,3.946131016953824e+17,[],[],d050c79dd8bee6796462392135aff3a72587a750c54f7e49719014adef009cab
22.0,do you have a surfboard? :face_savoring_food:  in gijón for a few days  signed: ana and nicky,['NotSpecified'],,,,Woman,,nan,8,2,-5.669032304,43.53326807,5.650147214587692e+17,[],[],500a2b51765bf57441a2a5ba95621dcccc92722c51d321cef2d28c0084181b2f
19.0,i like sunsets :)   i like being recommended music :pleading_face:   i don't know if i'm going to be very good at this,['NotSpecified'],,,,Woman,|Virgo|Better in person|Non-smoker, nature picnicking camping reading,6,2,-5.669032304,43.53326807,7.172584739212344e+18,"['Virgo', 'Better in person', 'Non-smoker']","['Nature', 'Picnicking', 'Camping', 'Reading']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
20.0,in the photo is my crush so you're going to have to be good enough to rate him :hot_face: i study psycho just to annoy people with mental data and make what i do seem credible,['Estudiante de Psicología'],Universidad de Oviedo,Breezeblocks,alt-J,Woman,|Occasionally|Pisces|In College,nan,8,2,-5.669032304,43.53326807,-4.991261827059933e+18,"['Occasionally', 'Pisces', 'In College']",[],d050c79dd8bee6796462392135aff3a72587a750c54f7e49719014adef009cab
21.0,"i am a little devil:smiling_face_with_horns: with the body of an angel:baby_angel_medium-light_skin_tone:i am looking for a person with whom i can connect in every way; who satisfies my needs; both sexual and sentimental; if you think you are capable of satisfying them, talk to me; i would be delighted to meet you",['NotSpecified'],,Multiorgásmica,La Mafia del Amor,Woman,, festivals instagram travel beach bars,6,2,-5.669032304,43.53326807,1.672476217206672e+18,[],"['Festivals', 'Instagram', 'Travel', 'Beach Bars']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
20.0,english erasmus student :),['NotSpecified'],University of Edinburgh,,,Woman,, surfing cooking travel pubs student,8,2,-5.669032304,43.53326807,-4.740209900442485e+18,[],"['Surfing', 'Cooking', 'Travel', 'Pubs', 'Student']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
21.0,first; what i ask you to pay attention to and pay enough attention to; this is my first ep that i released in may https://band.link/tzniz/  yes; i am a musician.  ludovykk on music platforms  i will be glad and grateful for support; likes; reposts and even criticism!,['Project manager at ElvisPelvis'],V.I.Vernadsky Taurida National University,Привкус соли - Radio Edit,Ludovykkk,Woman,, yoga wine swimming music cooking,11,2,-5.669032304,43.53326807,4.554143509185896e+17,[],"['Yoga', 'Wine', 'Swimming', 'Music', 'Cooking']",9ffda23c6c0ad3668001208a53257b3bbffd2bcaade08ed3ad60b263ab355337
18.0,i never know what to put on these sites :),['NotSpecified'],,La vieja (Canción sórdida),Extremoduro,Woman,|Sagittarius|B time texter|Cat|Occasionally|Beer|Vegetarian|Social smoker, working out coffee sports tattoos,9,2,-5.669032304,43.53326807,-8.117412430448677e+18,"['Sagittarius', 'B time texter', 'Cat', 'Occasionally', 'Beer', 'Vegetarian', 'Social smoker']","['Working out', 'Coffee', 'Sports', 'Tattoos']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
18.0,asturias   madrid   advertising and public relations   i don't really know what to put here,['NotSpecified'],Universidad Complutense de Madrid,,,Woman,|Non-smoker|Gemini, nature sports travel art,5,2,-5.669032304,43.53326807,-7.790542458419251e+18,"['Non-smoker', 'Gemini']","['Nature', 'Sports', 'Travel', 'Art']",500a2b51765bf57441a2a5ba95621dcccc92722c51d321cef2d28c0084181b2f
18.0,story:scroll: looking for someone who knows what they want and doesn't make you dizzy thanks:red_heart: ,['NotSpecified'],Universidad de Oviedo,Encima de mi,Pepe Bernabé,Woman,|Scorpio|B time texter|Omnivore|Socially active|All the drinks|All the pets|Gym rat|No mask & no distance|In College|Smoker, movies camping singer music,11,2,-5.669032304,43.53326807,-7.716619942829776e+18,"['Scorpio', 'B time texter', 'Omnivore', 'Socially active', 'All the drinks', 'All the pets', 'Gym rat', 'No mask & no distance', 'In College', 'Smoker']","['Movies', 'Camping', 'Singer', 'Music']",d45a07e9ca11e2ba2b7b4494d84b7efc233f9b4de50f5d55b83754defdc2844b
23.0,madrid:spain: the freest region and home of all spaniards. freedom and then; everything else. i have; but i have taken years off so that more madrid residents know me.:winking_face: tabernaria.:beer_mug: i like fofisanos. between chamberí and malasaña. living like in madrid.:winking_face_with_tongue::clinking_beer_mugs::man_dancing_medium_skin_tone: i don't cook; i go to neither up nor down and to lakasa; or i ask my angel to bring me a tupperware.:face_with_tears_of_joy: if it doesn't work we'll never see each other again! i like to go running around madrid:woman_running: and even more so if it's as a couple.:victory_hand_light_skin_tone::winking_face:,['Comunidad de Madrid'],Universidad Complutense de Madrid,Enjoy the Silence - Single Mix,Depeche Mode; Daniel Miller; Phil Legg,Woman,|Libra|Better in person|Socially active|Occasionally|Non-smoker|Beer|Dog|Bachelors, craft beer politics running,9,2,-5.669032304,43.53326807,7.053887145778974e+18,"['Libra', 'Better in person', 'Socially active', 'Occasionally', 'Non-smoker', 'Beer', 'Dog', 'Bachelors']","['Craft Beer', 'Politics', 'Running']",500a2b51765bf57441a2a5ba95621dcccc92722c51d321cef2d28c0084181b2f
19.0,i just came in here so :down-left_arrow: ,['NotSpecified'],,,,Woman,|Pisces|B time texter|Cat|Socially active|All the drinks|Social smoker, reading tattoos travel party animal art,6,2,-5.669032304,43.53326807,7.313218036476686e+18,"['Pisces', 'B time texter', 'Cat', 'Socially active', 'All the drinks', 'Social smoker']","['Reading', 'Tattoos', 'Travel', 'Party Animal', 'Art']",fa09f9d976c97495c1f5d1a5de5c6fad93dd06a986a8b6c8c3f37e4154a87b21
19.0, i work full time doing lazy things because i don't know how to do anything else. i'm not rude; i'm just a joker :),['NotSpecified'],UNED Psicología,Blah Blah Blah,Armin van Buuren,Woman,|Aquarius|Better in person|Non-smoker|Wine|Pet-free|In College, music travel photography festivals movies,10,2,-5.669032304,43.53326807,-1.0645163668542116e+18,"['Aquarius', 'Better in person', 'Non-smoker', 'Wine', 'Pet-free', 'In College']","['Music', 'Travel', 'Photography', 'Festivals', 'Movies']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
26.0,insta:camera_with_flash::,['NotSpecified'],,The Show Must Go On,Queen,Woman,|Non-smoker|Bachelors, nature instagram travel reading cooking,8,2,-5.669032304,43.53326807,-1.3321765623203192e+17,"['Non-smoker', 'Bachelors']","['Nature', 'Instagram', 'Travel', 'Reading', 'Cooking']",23c1c90a2e2d2a91cd6cadf3e9c52a0a205c24ea59f733e6b95da5cadaa4e807
18.0,i like potato omelette ,['NotSpecified'],,,,Woman,|Phone caller|All the drinks|Dog|Gym rat, disney coffee sports netflix tattoos,6,2,-5.669032304,43.53326807,-6.001815097827375e+17,"['Phone caller', 'All the drinks', 'Dog', 'Gym rat']","['Disney', 'Coffee', 'Sports', 'Netflix', 'Tattoos']",8206299e7d15db1d75e8c44c5f48523d4f88f0513b6adcc1e959022ba3525271
19.0,we are looking for a group for drinks,['NotSpecified'],Universidad Rey Juan Carlos,Calor de Verano,Pilson,Woman,, extrovert party animal instagram,9,2,-5.669032304,43.53326807,8.657069531573558e+18,[],"['Extrovert', 'Party Animal', 'Instagram']",500a2b51765bf57441a2a5ba95621dcccc92722c51d321cef2d28c0084181b2f
18.0,"i don't have much to tell you, just ask me and find out for yourself.",['NotSpecified'],Ies Aramo,,,Woman,, art photography sports,10,2,-5.669032304,43.53326807,-6.505754519811421e+18,[],"['Art', 'Photography', 'Sports']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
18.0,good vibes always:victory_hand_light_skin_tone: sencilla; sincera y directa. 'm. :scorpio: ,['NotSpecified'],Escuela Politécnica de Ingeniería Gijón,Woman,Doja Cat,Woman,|Scorpio|B time texter|Socially active|Occasionally|Non-smoker|All the drinks|Carnivore|Pet-free|In College, introvert music party animal,5,2,-5.669032304,43.53326807,2.6747984531903647e+18,"['Scorpio', 'B time texter', 'Socially active', 'Occasionally', 'Non-smoker', 'All the drinks', 'Carnivore', 'Pet-free', 'In College']","['Introvert', 'Music', 'Party Animal']",59a0b855ee1c7181f287bc7a8386c3308168c66d4b94159a55fc97f798a830da
24.0,:musical_notes::camping::snow-capped_mountain:   i'll settle for finding someone to have a beer with  btw you never know when you might urgently need a musicologist; so you write first.,['NotSpecified'],,Pallabres Vieyes - Versión 2003,Dixebra,Woman,|Occasionally|PhD|Non-smoker|Beer|Flexitarian|Dog, nature music cooking photography travel,6,2,-5.669032304,43.53326807,3.7249192319062615e+18,"['Occasionally', 'PhD', 'Non-smoker', 'Beer', 'Flexitarian', 'Dog']","['Nature', 'Music', 'Cooking', 'Photography', 'Travel']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
20.0,  a lot to say.  :paraguay:,['NotSpecified'],,I Follow Rivers - The Magician Remix,Lykke Li; The Magician,Woman,|Pisces|B time texter|Omnivore|Occasionally|All the drinks|Influencer status, movies instagram art music,11,2,-5.669032304,43.53326807,-7.763133633416951e+18,"['Pisces', 'B time texter', 'Omnivore', 'Occasionally', 'All the drinks', 'Influencer status']","['Movies', 'Instagram', 'Art', 'Music']",d050c79dd8bee6796462392135aff3a72587a750c54f7e49719014adef009cab
18.0,"if i don't answer you, talk to me on insta; that way we can be boyfriend and girlfriend  (i don't look at this; sorry)  don't be offended; no fascists; no brothers-in-law; no :leo:; no commitments. yes to drugs. the basic requirement is that if you are going to post a photo with your masters you have to be the handsome master. if not; you must post their insta's.",['NotSpecified'],,Perra,Roberta Bandini,Woman,|Scorpio|B time texter|Omnivore|Socially active|Wine|Dog|Smoker|Hh School, travel music art reading disney,7,2,-5.669032304,43.53326807,-3.746333396544195e+18,"['Scorpio', 'B time texter', 'Omnivore', 'Socially active', 'Wine', 'Dog', 'Smoker', 'Hh School']","['Travel', 'Music', 'Art', 'Reading', 'Disney']",fa09f9d976c97495c1f5d1a5de5c6fad93dd06a986a8b6c8c3f37e4154a87b21
21.0,:purple_heart::genie::sparkles::tooth::brain::sunrise::airplane::woman_in_lotus_position_medium_skin_tone:  (i still don't know what to write here),['NotSpecified'],,,,Woman,, music travel netflix,9,2,-5.669032304,43.53326807,-2.954153533370816e+18,[],"['Music', 'Travel', 'Netflix']",500a2b51765bf57441a2a5ba95621dcccc92722c51d321cef2d28c0084181b2f
26.0,"peace and love   therapeutic   intellectual starlet; like bob pop :smiling_face_with_heart-eyes:   corleone with tattaglia look   cinephile; music lover; hippie of the s and parisian bohemian (or so i think)   members of slytherin and anyone who dares not to venerate kubrick, please refrain.   i am the daughter that mae west, dorothy vallens, lisa simpson and marla singer never had.   and lastly; never forget that i may have many flaws but you have a problem with gambling.",['Estudiante at INCISEX'],Universidad de Oviedo,Changes,Charles Bradley; The Budos Band,Woman,|Better in person|Sober|Omnivore|Occasionally|All the pets|Off the grid|Masters|Social smoker, nature volunteering music art movies,9,2,-5.669032304,43.53326807,4.69481152743528e+18,"['Better in person', 'Sober', 'Omnivore', 'Occasionally', 'All the pets', 'Off the grid', 'Masters', 'Social smoker']","['Nature', 'Volunteering', 'Music', 'Art', 'Movies']",fa09f9d976c97495c1f5d1a5de5c6fad93dd06a986a8b6c8c3f37e4154a87b21
23.0,:first_quarter_moon_face:,['NotSpecified'],,Loco,Melendi,Woman,|Libra, music netflix,5,2,-5.669032304,43.53326807,9.061976360148204e+18,['Libra'],"['Music', 'Netflix']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
30.0,'cm :sparkles: i love reading; writing; music; traveling.. i am a very independent and somewhat introverted person. i like video games; although i am terrible at playing :face_with_tears_of_joy:   i love learning new things. fan of harry potter; disney and queen taylor swift :sparkles::rainbow_flag:  :sparkles: croquettes; cheesecake and ice cream :sparkles:   sometimes i like animals more; than people :grinning_face_with_sweat::heart_exclamation:,['NotSpecified'],,FU In My Head,Cloudy June,Woman,|Virgo|B time texter|Occasionally|Non-smoker|Socially active|Wine|Pet-free, astrology reading fashion baking,8,2,-5.669032304,43.53326807,-5.479816700187441e+18,"['Virgo', 'B time texter', 'Occasionally', 'Non-smoker', 'Socially active', 'Wine', 'Pet-free']","['Astrology', 'Reading', 'Fashion', 'Baking']",fa09f9d976c97495c1f5d1a5de5c6fad93dd06a986a8b6c8c3f37e4154a87b21
20.0,i like real and respectful people. i love animals and sports. i smile as a way of life!:smiling_face_with_smiling_eyes:,['NotSpecified'],,Cero,Dani Martín,Woman,|Non-smoker|Dog, nature extrovert coffee surfing,5,2,-5.669032304,43.53326807,-9.547405328498116e+17,"['Non-smoker', 'Dog']","['Nature', 'Extrovert', 'Coffee', 'Surfing']",d050c79dd8bee6796462392135aff3a72587a750c54f7e49719014adef009cab
27.0,“some will love you for who you are; others will hate you for the same reason”   i love to dance; sing; surround myself with good people; live thousands of crazy things; get lost in the world; visit new places and enjoy the little moments..   and you? are you going to love me; or hate me?   find out :winking_face:  ,['NotSpecified'],,Crazy In Love - Live,Beyoncé,Woman,|Scorpio|Wine|Dog, dancing outdoors music,8,2,-5.669032304,43.53326807,3.088407205024879e+18,"['Scorpio', 'Wine', 'Dog']","['Dancing', 'Outdoors', 'Music']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
23.0,from the good bunch,['NotSpecified'],,,,Woman,|Libra|Dog,nan,7,2,-5.669032304,43.53326807,7.432218492480398e+17,"['Libra', 'Dog']",[],fa09f9d976c97495c1f5d1a5de5c6fad93dd06a986a8b6c8c3f37e4154a87b21
24.0,fwb/ons :smirking_face:  :camera_with_flash:,['NotSpecified'],,,,Woman,, netflix instagram coffee fashion yoga,5,2,-5.669032304,43.53326807,-3.1237480854698947e+18,[],"['Netflix', 'Instagram', 'Coffee', 'Fashion', 'Yoga']",d050c79dd8bee6796462392135aff3a72587a750c54f7e49719014adef009cab
18.0,very nice and with a lot of character. you can talk about everything.   routine bores me.   music and coffee are essential.   entrepreneur and with a great desire to live :red_heart:,['Nada at Nada'],Implika,Porrito en París,Don Patricio,Woman,|Aquarius|Better in person|Omnivore|Socially active|Occasionally|Mix drinks|Dog|Hh School|Smoker, travel art tattoos,8,2,-5.669032304,43.53326807,7.418327091413987e+18,"['Aquarius', 'Better in person', 'Omnivore', 'Socially active', 'Occasionally', 'Mix drinks', 'Dog', 'Hh School', 'Smoker']","['Travel', 'Art', 'Tattoos']",eb3126622923c28ca6a0e1f2920cd1cd2468e86c3a0f6e967a802b5775f2bac5
26.0,normal is boring; but coherent.. does it still exist? :thinking_face: i'm not a girl; nor do i pretend to be one. but peculiar..for a while. :see-no-evil_monkey: if you don't have goals in life; we'll never get anywhere. i'm up for a bombing; any plan is better than routine. :airplane::luggage: just a fuck? no thanks / something for life? i wish it existed; although i'm not very clear on it / how about we start by getting to know each other? :upside-down_face:  ,['Enfermera'],Universidad de Oviedo,,,Woman,|Better in person|Omnivore|Socially active|Occasionally|Non-smoker|Cocktails|Dog|In Grad School|Gemini, travel sports instagram,8,2,-5.669032304,43.53326807,2.876783765369941e+18,"['Better in person', 'Omnivore', 'Socially active', 'Occasionally', 'Non-smoker', 'Cocktails', 'Dog', 'In Grad School', 'Gemini']","['Travel', 'Sports', 'Instagram']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
19.0,"i study health administration and documentation :books: i love kittens :cat_face: the best plan for a sunday is a movie and good company i'm a bit antisocial :slightly_smiling_face: if you want to win me over, give me lots of ferrero rocher :smiling_face_with_hearts: or a melendi concert is also a good option :winking_face: my greatest gift is sleeping for hours at a time and then a good nap :smiling_face_with_halo: i'm sorry; i don't like beer i like to ski but i'm very clumsy and i fall / i'm not looking for anything :smiling_face: i'm very absent-minded; sorry",['Estudiante at UniOvi'],Universidad de Oviedo,Tu jardín con enanitos,Melendi,Woman,|Pisces|B time texter|Omnivore|Cat|Socially active|Occasionally|Non-smoker|Cocktails|In College, skiing instagram travel movies tattoos,11,2,-5.669032304,43.53326807,-6.570523029310519e+18,"['Pisces', 'B time texter', 'Omnivore', 'Cat', 'Socially active', 'Occasionally', 'Non-smoker', 'Cocktails', 'In College']","['Skiing', 'Instagram', 'Travel', 'Movies', 'Tattoos']",fa09f9d976c97495c1f5d1a5de5c6fad93dd06a986a8b6c8c3f37e4154a87b21
23.0,italian au pair living in oviedo looking for someone who wants to make new friends!  :relieved_face:,['Au pair'],,,,Woman,|Pisces|Better in person|Socially active|Occasionally|Wine|Carnivore|Dog|Bachelors, language exchange travel tattoos coffee,10,2,-5.669032304,43.53326807,6.888390830766962e+18,"['Pisces', 'Better in person', 'Socially active', 'Occasionally', 'Wine', 'Carnivore', 'Dog', 'Bachelors']","['Language Exchange', 'Travel', 'Tattoos', 'Coffee']",fa09f9d976c97495c1f5d1a5de5c6fad93dd06a986a8b6c8c3f37e4154a87b21
20.0,i'm just looking for you; nothing more :hedgehog::dashing_away: ,['NotSpecified'],universidad laboral,La Ley de Eddie Murphy,Kinder Malo,Woman,|Libra|B time texter|Socially active|All the drinks|All the pets|Smoker, astrology netflix shopping tattoos,11,2,-5.669032304,43.53326807,8.162277517337953e+18,"['Libra', 'B time texter', 'Socially active', 'All the drinks', 'All the pets', 'Smoker']","['Astrology', 'Netflix', 'Shopping', 'Tattoos']",d050c79dd8bee6796462392135aff3a72587a750c54f7e49719014adef009cab
