age,bio,job,school,anthem_title,anthem_artist,gender,descriptor_text,interest_text,total_photos,desition,longitud,latitud,hash_key,descriptor,interest,city_hashed
21,Belgian blood|,['NotSpecified'],,#YawaDey,Burna Boy,['Woman'],|Non-smoker|Capricorn|Dog,|Instagram|Travel|Shopping|Working out|Picnicking,11,2,-3.684574,40.415211,-6177510402772488643,"['Non-smoker', 'Capricorn', 'Dog']","['Instagram', 'Travel', 'Shopping', 'Working out', 'Picnicking']",0734d3d74dd7587d5620ffe0845b9e410f9c7c4f5e52fad88749e348f075d3b8
24,🌵 Leo antes tu biografía que tus fotos porque tu cerebrito es el que me entra por los ojos. Seguramente quiera hacerte fotos 💁🏻‍♀️ 📸 🤓,['NotSpecified'],,Chin Chin,Zetazen,['NotSpecified'],,,15,2,-3.684574,40.415211,-6178705701371974356,[],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
24,La confianza es muy sexi😌|Si no quieres hablar; porfi no me hagas match.|Cantante ❤️🎤|Hablo 🇨🇻/🇺🇸/🇪🇸/🇧🇷?/🇫🇷??||+💯 puntos si me haces reír o mejoras mi francés||170cm // 5’7”||Listen to my song,['NotSpecified'],Boston University,love me better,riah,['NotSpecified'],|Better in person,|Grab a drink|Travel|Language Exchange|Music,12,2,-3.684574,40.415211,411085733629265726,['Better in person'],"['Grab a drink', 'Travel', 'Language Exchange', 'Music']",500a2b51765bf57441a2a5ba95621dcccc92722c51d321cef2d28c0084181b2f
23,passionnée par l’humain; (malgré tout) grande amatrice de plantes vertes; d’animés et d’art en général🪴🦊 |plus jonable sur Instagram : ||je tatoue également (amatrice!) : ||viens dire bonjour 🥂||- pas intéressée par le sexe pour du sexe merci au revoir -  pour les curieux curieuses ❤️‍🔥,['NotSpecified'],,,,['NotSpecified'],|Scorpio|Better in person|Cat|Grand Est,|Gardening|Art|Netflix|Shopping|Movies,13,2,-3.684574,40.415211,-2637556595832148299,"['Scorpio', 'Better in person', 'Cat', 'Grand Est']","['Gardening', 'Art', 'Netflix', 'Shopping', 'Movies']",0da3b08240e117e4a2badf07a447d4d5c57611aad885089a152701b9bf333e68
20,1;80,['NotSpecified'],,Dead Man Walking,Brent Faiyaz,['Woman'],|Sagittarius|All the drinks|Dog|In College|Smoker when drinking,|Nature|Art|Road Trips|Camping|Travel,15,2,-3.684574,40.415211,8481263130845876079,"['Sagittarius', 'All the drinks', 'Dog', 'In College', 'Smoker when drinking']","['Nature', 'Art', 'Road Trips', 'Camping', 'Travel']",500a2b51765bf57441a2a5ba95621dcccc92722c51d321cef2d28c0084181b2f
23,Me encanta leer; las chuches; salir; dormir; ir al gym a despejarme; cuidar de mis amos; viajar y mas cosas pero que ahora no recuerdo ✌🏼✌🏼|Odio hacer perder el tiempo a la gente y que me lo hagan a mi porque me molesta; asi que por favor… no os molesteis en preguntar si soy chico o chica graciaah🤍,['NotSpecified'],IES Mateo Aleman,Tutto Bene,NANO.,['NotSpecified'],|Capricorn|B time texter|Socially active|Occasionally|Non-smoker|All the drinks|Pet-free,|Tattoos|Fashion|Grab a drink|Dancing|Working out,12,2,-3.684574,40.415211,-8914378349511853290,"['Capricorn', 'B time texter', 'Socially active', 'Occasionally', 'Non-smoker', 'All the drinks', 'Pet-free']","['Tattoos', 'Fashion', 'Grab a drink', 'Dancing', 'Working out']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
18,:),['NotSpecified'],,,,['NotSpecified'],,|Travel|Movies|Fashion|Music,2,2,-3.684574,40.415211,-5352096260912844940,[],"['Travel', 'Movies', 'Fashion', 'Music']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
21,🇨🇦,['NotSpecified'],,,,['Woman'],,|Travel|Coffee|Music|Shopping|Working out,8,2,-3.684574,40.415211,-2456045751643899224,[],"['Travel', 'Coffee', 'Music', 'Shopping', 'Working out']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
23,No habla español 💁🏼‍♀️,['NotSpecified'],,,,['NotSpecified'],|Leo|Better in person|Cocktails,|Baking|Fashion|Grab a drink|Music|Netflix,12,2,-3.684574,40.415211,-2347721995252626891,"['Leo', 'Better in person', 'Cocktails']","['Baking', 'Fashion', 'Grab a drink', 'Music', 'Netflix']",ea4cb56dd5e38e98b46ac2581b0c6bb973a47e7a3714c08939260ca4cd7ccb5d
20,❤️‍🔥❤️‍🔥❤️‍🔥,['NotSpecified'],Universidad Pontificia Comillas,Sexy Bitch (feat. Akon),David Guetta; Akon,['NotSpecified'],|Better in person|Non-smoker|All the drinks|Gym rat|In College,|Foodie|Fashion|Working out|Politics|Travel,8,2,-3.684574,40.415211,2427356398699098238,"['Better in person', 'Non-smoker', 'All the drinks', 'Gym rat', 'In College']","['Foodie', 'Fashion', 'Working out', 'Politics', 'Travel']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
33,Conocer a alguien divertido¡¡,['NotSpecified'],,,,['NotSpecified'],,,5,2,-3.684574,40.415211,-2352733138531223820,[],[],4f35e3208bf5bb03f97d8f3119219fcbb88ed18d288ed16c819397c508bb24bd
23,🇸🇪 ➡️ 🇪🇸 ||📸🐈🌲✈️💃🎥🍿🌻🏝⛰🎶||Fem snabba fakta:|☀️ 178cm lång|☀️ Kameran i högsta hugg|☀️ Hade det varit rimlt hade jag velat resa konstant! Nästan iaf 😁|☀️ ”Hitta Nemo” är den bästa filmen att citera|☀️ Gamla klassiker går alltid hem på roadtrip,['NotSpecified'],,I'm Still Standing,Elton John,['NotSpecified'],|Pisces,|Photography|Movies|Travel|Music|Outdoors,13,2,-3.684574,40.415211,-6191953487090256642,['Pisces'],"['Photography', 'Movies', 'Travel', 'Music', 'Outdoors']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
20,🫧,['NotSpecified'],Universidad Pontificia Comillas,Me Rehúso,Danny Ocean,['NotSpecified'],|Non-smoker|Gemini|B time texter|Socially active|Beer|Gym rat|In College,|Music|Netflix|Grab a drink|Working out,8,2,-3.684574,40.415211,-4706780601506644514,"['Non-smoker', 'Gemini', 'B time texter', 'Socially active', 'Beer', 'Gym rat', 'In College']","['Music', 'Netflix', 'Grab a drink', 'Working out']",500a2b51765bf57441a2a5ba95621dcccc92722c51d321cef2d28c0084181b2f
22,soy ese tipo de chica que todavía espera encontrar algo de verdad… no busco algo de una noche🙄,['NotSpecified'],,13/18,DELLAFUENTE,['NotSpecified'],|Non-smoker|Scorpio|Dog,|Nature|Dog lover|Art|Music,8,2,-3.684574,40.415211,3867063166959436565,"['Non-smoker', 'Scorpio', 'Dog']","['Nature', 'Dog lover', 'Art', 'Music']",500a2b51765bf57441a2a5ba95621dcccc92722c51d321cef2d28c0084181b2f
20,Somos dos amas Marta (20años) y Elena (21años); que vivimos en talavera de la reina y buscamos a un par de compañer con los que salir y pasarlo bien.,['NotSpecified'],,JOVEN PARA SIEMPRE,Funzo & Baby Loud,['Woman'],|Aries|B time texter|Socially active|Occasionally|All the drinks|Dog|In College|Social smoker,|Museum|Photography|Art|Netflix|Music,1,2,-3.684574,40.415211,-4337412377377974782,"['Aries', 'B time texter', 'Socially active', 'Occasionally', 'All the drinks', 'Dog', 'In College', 'Social smoker']","['Museum', 'Photography', 'Art', 'Netflix', 'Music']",d6e69250cc1b883fa275e688ec07803ffe92ff210d31a66a7872cf2e83fcf79b
26,Visiting Elrow Madrid. Just searching for a 😂🔌,['NotSpecified'],,,,['Woman'],,|Travel|Working out|Shopping|Gamer|Foodie,11,2,-3.684574,40.415211,-8397812991853928354,[],"['Travel', 'Working out', 'Shopping', 'Gamer', 'Foodie']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
19,Let's be friends or maybe more ||Wanna come to Thailand ?,['NotSpecified'],,Hrs & Hrs,Muni Long,['Woman'],|Aquarius|B|Non-smoker|Dog|In Grad School,|Dog lover|Netflix|Korean Dramas|Shopping|Foodie,11,2,-3.684574,40.415211,4740984448930648010,"['Aquarius', 'B', 'Non-smoker', 'Dog', 'In Grad School']","['Dog lover', 'Netflix', 'Korean Dramas', 'Shopping', 'Foodie']",d2a75cce28f420413dcdecc678f564dc43876c98803ddf05c37bb0ee4f3cebf3
27,I’m Gong from Bkk;Thailand.|27 years.,['BL at Logistics'],sdu,Dandelions,Ruth B.,['NotSpecified'],|Aquarius|O|Non-smoker|Pet-free|Bachelors,|90s Kid|Foodie|Cafe Hopping|Street Food|Making friends,14,2,-3.684574,40.415211,-6072438531745756730,"['Aquarius', 'O', 'Non-smoker', 'Pet-free', 'Bachelors']","['90s Kid', 'Foodie', 'Cafe Hopping', 'Street Food', 'Making friends']",7b72a7f8fa94108e9f7cfa82f651ee8bb5b8c8805f7a0be9429d3e85f81be502
20,Eren Jaeger|| :(,['NotSpecified'],,We Are,ONE OK ROCK,['NotSpecified'],,|Museum|Music|Gamer|Art|Fashion,15,2,-3.684574,40.415211,8196124109817865947,[],"['Museum', 'Music', 'Gamer', 'Art', 'Fashion']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
22,No tengo excusa; soy una cotilla.,['NotSpecified'],Universidad Rey Juan Carlos,,,['NotSpecified'],,|Art|Road Trips|Writer|Exhibition|Karaoke,2,2,-3.684574,40.415211,20596540549366643,[],"['Art', 'Road Trips', 'Writer', 'Exhibition', 'Karaoke']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
20,🇻🇪/🇪🇸|Recién llegada a Madrid; busco conocer gente,['NotSpecified'],,Siente El Boom,Tito El Bambino; Randy,['NotSpecified'],|Pisces|B time texter|Occasionally|Non-smoker|Beer|Pescatarian|Dog|Influencer status|In College,|Dog lover|World Traveler|Instagram|Party Animal|Photography,5,2,-3.684574,40.415211,-6268381608207164942,"['Pisces', 'B time texter', 'Occasionally', 'Non-smoker', 'Beer', 'Pescatarian', 'Dog', 'Influencer status', 'In College']","['Dog lover', 'World Traveler', 'Instagram', 'Party Animal', 'Photography']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
22,Peruana en Madrid 🤪,['NotSpecified'],,,,['NotSpecified'],,|Music|Tattoos|Reading|Soccer|Dog lover,14,2,-3.684574,40.415211,-3417319698876790160,[],"['Music', 'Tattoos', 'Reading', 'Soccer', 'Dog lover']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
27,No hablo epañol ☹️ pero ¿Puedes ayudarme a aprender?||One time I almost died playing chubby bunny; so carpe diem and all that shit. (It was 8 by the way; I won with 8 heckin marshmallows) |Freak in the street lady in the sheets||I don’t like the outdoors; please don’t have a stroke; I’ll cuddle you AFTER you hike or whatever,['NotSpecified'],Metropolitan State University of Denver,,,['NotSpecified'],,|Black Lives Matter|Netflix|Festivals|Voter Rhts|Disney,13,2,-3.684574,40.415211,-7505457391490694734,[],"['Black Lives Matter', 'Netflix', 'Festivals', 'Voter Rhts', 'Disney']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
21,In Madrid for a few days; where’s good to go?,['NotSpecified'],NU,,,['Woman'],|Pisces|Better in person|Non-smoker|Cocktails|Gym rat|Bachelors,|Working out|Travel|Art,5,2,-3.684574,40.415211,8816095146843761578,"['Pisces', 'Better in person', 'Non-smoker', 'Cocktails', 'Gym rat', 'Bachelors']","['Working out', 'Travel', 'Art']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
33,Just a drunk witch 🦂 |,['NotSpecified'],,,,['NotSpecified'],|Scorpio|B time texter,,15,2,-3.684574,40.415211,4729132959089230653,"['Scorpio', 'B time texter']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
23,Todas las paulas somos divinas te lo do||,['NotSpecified'],,Options,Hippie Sabotage,['NotSpecified'],|Taurus|Better in person|Socially active|Beer|Flexitarian|Pet-free|Never|Social smoker,|Tea|Reading|Movies|Politics|Extrovert,14,2,-3.684574,40.415211,338719054802745181,"['Taurus', 'Better in person', 'Socially active', 'Beer', 'Flexitarian', 'Pet-free', 'Never', 'Social smoker']","['Tea', 'Reading', 'Movies', 'Politics', 'Extrovert']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
21,20|🏹💐🧡☀️🎨|,['Realización de audiovisuales'],,Me Encanta(s),Hens; Walls,['NotSpecified'],|Gemini|Dog,,14,2,-3.684574,40.415211,-3762836234598698288,"['Gemini', 'Dog']",[],500a2b51765bf57441a2a5ba95621dcccc92722c51d321cef2d28c0084181b2f
19,No 👽,['NotSpecified'],,,,['NotSpecified'],,,1,2,-3.684574,40.415211,7510242102038412266,[],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
23,Un atardecer y un mc; no pido más,['NotSpecified'],,CANDY,ROSALÍA,['Woman'],|Dog,|Tattoos|Grab a drink|Art|Fashion|Exhibition,8,2,-3.684574,40.415211,-6994311023003904762,['Dog'],"['Tattoos', 'Grab a drink', 'Art', 'Fashion', 'Exhibition']",500a2b51765bf57441a2a5ba95621dcccc92722c51d321cef2d28c0084181b2f
20,📍San Fernando de Henares; Madrid||Only good people with good and cool vibes🥰🧡|Conocer gente is my ✨passion✨|Si no sabes que serie ver; pregúntame y te envío mi lista.|Si eres fan de Marvel; déjame decirte que tienes un gusto exquisito🤘🏻|♉️||Estudiante de Educación Infantil||,['NotSpecified'],,Best Friends,The Weeknd,['NotSpecified'],|Socially active|Taurus|Pet-free,|Tattoos|Fashion|Movies|Music|Disney,15,2,-3.684574,40.415211,3395205314176135024,"['Socially active', 'Taurus', 'Pet-free']","['Tattoos', 'Fashion', 'Movies', 'Music', 'Disney']",e3b860a109fdea8c466625988593af80a69b098676c90c61385610da4b8cc97e
20,diseño de moda💌|me gusta la gente cute |y con humor negro,['NotSpecified'],escuela superior de diseño madrid,,,['NotSpecified'],|Non-smoker|Sagittarius|Dog|B time texter|Sober|Omnivore|Socially active|Occasionally|In College,|Art|Music|Grab a drink|Fashion|Cat lover,12,2,-3.684574,40.415211,-2718747720159170162,"['Non-smoker', 'Sagittarius', 'Dog', 'B time texter', 'Sober', 'Omnivore', 'Socially active', 'Occasionally', 'In College']","['Art', 'Music', 'Grab a drink', 'Fashion', 'Cat lover']",500a2b51765bf57441a2a5ba95621dcccc92722c51d321cef2d28c0084181b2f
24,Del chill|Simplemente conocer gentecilla y hacer planes guays |,['NotSpecified'],,,,['NotSpecified'],|Taurus|B time texter|Sober|Socially active|Non-smoker|Vegan|All the pets|Gym rat|Bachelors,|Movies|Sports|Art|Dancing|Netflix,8,2,-3.684574,40.415211,-2948364426467964734,"['Taurus', 'B time texter', 'Sober', 'Socially active', 'Non-smoker', 'Vegan', 'All the pets', 'Gym rat', 'Bachelors']","['Movies', 'Sports', 'Art', 'Dancing', 'Netflix']",500a2b51765bf57441a2a5ba95621dcccc92722c51d321cef2d28c0084181b2f
19,Creo que ahi fuera hay alguien hecho para mi; como que tambien creo que soy una ilusa; pero bueno; me va medianamente bien (: |Siempre me preguntan de donde soy y no se que decir; la ultima foto es mi ADN JAJAJJA; pero yo de corazon soy de asturias💙💛💙|Quiero tener algo bonito 🤕,['NotSpecified'],,,,['NotSpecified'],|Gemini|B time texter|Omnivore|Socially active|Occasionally|Non-smoker|Beer|Dog|In College,|Tattoos|Reading|Exhibition|Dog lover,11,2,-3.684574,40.415211,-8949191607146333437,"['Gemini', 'B time texter', 'Omnivore', 'Socially active', 'Occasionally', 'Non-smoker', 'Beer', 'Dog', 'In College']","['Tattoos', 'Reading', 'Exhibition', 'Dog lover']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
25,Algunas cosas sobre mi:||1. Mejor mar que montaña|2. Muy de terraza y cervecita|3. Me encanta hacer reir hasta que se caan las lagrimas||Si quieres saber algo mas de mi pregunta; me encantara charlar 😊||😋👩‍🔬👣🧭🌍🎶🏕🌻🏜🍿🍻🏝🧭🎵,['NotSpecified'],,Yate,C. Tangana,['NotSpecified'],|Aries|Better in person|Socially active|Omnivore|All the pets,|Nature|Grab a drink|Tattoos|Dancing|Travel,15,2,-3.684574,40.415211,4561681322937055703,"['Aries', 'Better in person', 'Socially active', 'Omnivore', 'All the pets']","['Nature', 'Grab a drink', 'Tattoos', 'Dancing', 'Travel']",500a2b51765bf57441a2a5ba95621dcccc92722c51d321cef2d28c0084181b2f
25,♥️,['Estudiante'],University of Santiago de Compostela Universidad de Santiago de Compostela,I Fall Apart,Post Malone,['NotSpecified'],|Scorpio|B time texter|Omnivore|Occasionally|Non-smoker|Pet-free|Influencer status,|Travel|Photography|Netflix|Language Exchange|Instagram,15,2,-3.684574,40.415211,4417937158000031566,"['Scorpio', 'B time texter', 'Omnivore', 'Occasionally', 'Non-smoker', 'Pet-free', 'Influencer status']","['Travel', 'Photography', 'Netflix', 'Language Exchange', 'Instagram']",9065ffeafdfd43b6a36304ed561dd7914211b0b063bc9c7c3cc7e020e74ae3b7
22,Argentina en Madrid 🧚🏻‍♀️,['NotSpecified'],,,,['NotSpecified'],,|Travel|Wine|Grab a drink|Music,12,2,-3.684574,40.415211,-1858048863921804770,[],"['Travel', 'Wine', 'Grab a drink', 'Music']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
20,Italian girl 🍕🍝 buscando un chico español para aprender mejor el idioma,['NotSpecified'],,,,['NotSpecified'],|Gemini|Bad texter|All the drinks|Smoker when drinking,|Foodie|Travel|Walking|Party Animal,11,2,-3.684574,40.415211,-6268116659943810875,"['Gemini', 'Bad texter', 'All the drinks', 'Smoker when drinking']","['Foodie', 'Travel', 'Walking', 'Party Animal']",500a2b51765bf57441a2a5ba95621dcccc92722c51d321cef2d28c0084181b2f
33,|✈️💪🏋️🍺🐈‍⬛📚📺|1.75,['SCCM'],Universidad Complutense de Madrid,,,['NotSpecified'],|Cancer|Better in person|Omnivore|Socially active|Beer|Pet-free|Gym rat|Smoker|Bachelors,|Foodie Tour|Working out|Tattoos|Travel|Reading,15,2,-3.684574,40.415211,-4572749842861555116,"['Cancer', 'Better in person', 'Omnivore', 'Socially active', 'Beer', 'Pet-free', 'Gym rat', 'Smoker', 'Bachelors']","['Foodie Tour', 'Working out', 'Tattoos', 'Travel', 'Reading']",500a2b51765bf57441a2a5ba95621dcccc92722c51d321cef2d28c0084181b2f
22,♐️🏋🏼‍♀️🍻🍣🏝💉,['NotSpecified'],,Yonaguni,Bad Bunny,['NotSpecified'],|Sagittarius|Better in person|Socially active|Occasionally|All the drinks|Carnivore|Dog|Social smoker,|World Traveler|Grab a drink|Netflix|Instagram|Festivals,14,2,-3.684574,40.415211,3643872998833613687,"['Sagittarius', 'Better in person', 'Socially active', 'Occasionally', 'All the drinks', 'Carnivore', 'Dog', 'Social smoker']","['World Traveler', 'Grab a drink', 'Netflix', 'Instagram', 'Festivals']",a323d4077d5373f12f5c591363b0c142f4a22d83bcc0baccf5b77e0546abc1a0
21,Me gusta el humor; las películas y los libros. Estudio literatura y entreno todo lo que puedo.,['NotSpecified'],Complutense University of Madrid Universidad Complutense de Madrid,,,['NotSpecified'],|Virgo|Bad texter|Occasionally|Beer|Pet-free|In College,|Reading|Escape Cafe|Coffee|Grab a drink|Movies,12,2,-3.684574,40.415211,2225615801538331290,"['Virgo', 'Bad texter', 'Occasionally', 'Beer', 'Pet-free', 'In College']","['Reading', 'Escape Cafe', 'Coffee', 'Grab a drink', 'Movies']",500a2b51765bf57441a2a5ba95621dcccc92722c51d321cef2d28c0084181b2f
20,in desperate need of a spanish teacher,['NotSpecified'],New Desn University,,,['NotSpecified'],,,10,2,-3.684574,40.415211,7606352736418551532,[],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
22,21*|Intento de pintora frustrada con ganas de acabar con el patriarcado.||Solo estoy aquí para hacer nuevas amistades ✌🏽||Absténganse fachitas; machirulos; taurinos y homófobos; porque no vamos a llegar a ningún lado. ||Arte; música y cine. 🎨🌻,['NotSpecified'],URJC,Afraid,The Nehbourhood,['NotSpecified'],|Sagittarius|Better in person|Beer|Smoker,,12,2,-3.684574,40.415211,-6034172301110317763,"['Sagittarius', 'Better in person', 'Beer', 'Smoker']",[],500a2b51765bf57441a2a5ba95621dcccc92722c51d321cef2d28c0084181b2f
,Bastante sencilla y tal✨,['NotSpecified'],,Smokin Out The Window,Bruno Mars; Anderson .Paak; Silk Sonic,['NotSpecified'],,|Museum|Netflix|Reading|Tattoos,12,2,-3.684574,40.415211,-1557592357698185278,[],"['Museum', 'Netflix', 'Reading', 'Tattoos']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
25,Soy un caos y me gusta el cine ese raro de modernos||Hoy me ha dado por tatuar; mañana no se||Del montón; pero del montón bueno,['RRHH'],,Lucid Dreams,Juice WRLD,['NotSpecified'],|Virgo,|Travel|Movies|Party Animal|Fashion|Tattoos,9,2,-3.684574,40.415211,-5715957149581043016,['Virgo'],"['Travel', 'Movies', 'Party Animal', 'Fashion', 'Tattoos']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
22,Conocer gente para hacer amistad; simplemente.,['NotSpecified'],,,,['NotSpecified'],|Scorpio|B time texter|Socially active|Occasionally|Wine|Dog|In College|Smoker,|Instagram|Travel|Tattoos|Writer|Reggaeton,6,2,-3.684574,40.415211,-8004819559681073925,"['Scorpio', 'B time texter', 'Socially active', 'Occasionally', 'Wine', 'Dog', 'In College', 'Smoker']","['Instagram', 'Travel', 'Tattoos', 'Writer', 'Reggaeton']",500a2b51765bf57441a2a5ba95621dcccc92722c51d321cef2d28c0084181b2f
